id,newperiod,score,correct,Hispanic,Black,Asian,Other race,Fall,Online,GPA,SAT verbal,SAT math,Female,Age,Parttime,Native Language English?,Sophomore or below,avgcor
246,Post-Covid,37.5,0,1,0,0,0,0,1,2.91,NA,NA,0,32.333333333333336,0,1,1,0.25
250,Post-Covid,40,0,0,0,0,0,0,1,2.57,NA,NA,0,27.166666666666668,0,1,1,0.5
256,Post-Covid,47.5,1,0,0,0,0,0,1,2.58,620,660,0,22.833333333333332,0,0,1,0.75
263,Post-Covid,55.00000000000001,1,0,0,0,0,0,1,3.52,NA,NA,0,21.833333333333332,0,NA,1,1
268,Post-Covid,37.5,1,0,0,0,0,0,1,2.67,450,430,0,23.416666666666668,1,1,1,1
279,Post-Covid,45,0,0,0,0,1,0,1,3.25,620,610,0,23.333333333333332,0,1,0,0.25
283,Post-Covid,35,0,1,0,0,0,0,1,2.93,450,390,1,23.833333333333332,1,1,1,0
296,Post-Covid,65,1,0,0,0,1,0,1,3.3,530,440,1,23.5,0,1,1,0.75
302,Post-Covid,42.5,0,0,0,0,1,0,1,3.25,420,470,1,23.5,0,0,1,0
306,Post-Covid,65,1,0,0,0,1,0,1,3.33,NA,NA,1,28.833333333333332,0,1,1,0.75
324,Post-Covid,42.5,1,1,0,0,0,0,1,0.89,460,410,0,20.583333333333332,0,NA,1,0.5
329,Post-Covid,55.00000000000001,0,0,1,0,0,0,1,1.76,520,520,1,20.583333333333332,1,NA,1,0.25
337,Post-Covid,50,0,0,0,0,0,0,1,2.2,530,460,0,20.333333333333332,0,NA,1,0.5
351,Post-Covid,97.5,1,0,0,1,0,0,1,3.79,510,680,0,21.333333333333332,0,NA,1,0.75
353,Post-Covid,22.5,0,0,1,0,0,0,1,2.81,460,310,1,21.833333333333332,0,NA,1,0.25
354,Post-Covid,47.5,0,1,0,0,0,0,1,3.44,520,450,1,20.75,0,NA,1,0.25
358,Post-Covid,32.5,0,0,0,0,1,0,1,2,420,290,0,24.083333333333332,0,1,0,0.25
360,Post-Covid,55.00000000000001,1,0,0,0,1,0,1,3.14,NA,NA,0,28.833333333333332,0,NA,0,0.75
367,Post-Covid,50,1,0,0,0,0,0,1,2.81,NA,NA,0,25.5,0,1,1,0.75
368,Post-Covid,45,1,0,0,1,0,0,1,2.4,NA,NA,1,24.5,0,NA,1,0.5
369,Post-Covid,50,0,0,0,0,1,0,1,3,NA,NA,1,22.25,1,NA,0,0.5
374,Post-Covid,75,1,0,0,1,0,0,1,3.23,NA,NA,0,22.5,0,NA,1,1
378,Post-Covid,57.49999999999999,1,1,0,0,0,0,1,2.97,NA,NA,1,30.75,1,0,1,1
385,Post-Covid,45,0,0,0,0,1,0,1,1.93,290,340,0,22.166666666666668,0,1,0,0
393,Post-Covid,50,1,0,0,0,0,0,1,2.58,550,660,0,21.25,0,NA,1,0.5
398,Post-Covid,62.5,0,0,0,0,0,0,1,2.89,530,570,1,21.333333333333332,0,NA,1,0.5
403,Post-Covid,62.5,1,0,1,0,0,0,1,2.61,570,490,0,21.583333333333332,0,NA,1,0.5
419,Post-Covid,37.5,1,0,0,0,1,0,1,2.4,480,440,1,21.916666666666668,0,NA,0,0.75
420,Post-Covid,42.5,1,0,1,0,0,0,1,3.35,550,500,1,21.75,0,NA,1,0.5
438,Post-Covid,45,1,0,0,0,1,0,1,2.86,440,490,1,22.583333333333332,0,0,1,0.75
441,Post-Covid,50,0,0,0,0,0,0,1,2.46,460,490,1,22.333333333333332,0,NA,1,0.25
444,Post-Covid,27.500000000000004,0,1,0,0,0,0,1,2.45,370,370,0,22.583333333333332,0,0,1,0.25
457,Post-Covid,37.5,1,0,0,0,1,0,1,1.97,NA,NA,1,23,0,0,0,0.5
459,Post-Covid,60,1,0,0,1,0,0,1,3.7,450,530,0,22.416666666666668,0,1,1,1
470,Post-Covid,42.5,1,0,0,0,1,0,1,3.53,NA,NA,1,23,0,1,0,0.75
482,Post-Covid,40,0,0,0,1,0,0,1,3.04,NA,NA,0,29.25,0,0,1,0
487,Post-Covid,52.5,0,0,0,1,0,0,1,2.74,NA,NA,0,28.5,0,NA,1,0.5
498,Post-Covid,40,0,1,0,0,0,0,1,2.54,NA,NA,0,35.916666666666664,1,0,1,0.25
503,Post-Covid,45,1,1,0,0,0,0,1,3.42,NA,NA,1,20.916666666666668,0,NA,1,0.75
520,Post-Covid,40,0,0,0,1,0,0,1,2.9,NA,NA,1,26.833333333333332,0,NA,1,0
532,Post-Covid,97.5,1,0,0,0,0,0,1,2.17,NA,NA,0,24.166666666666668,0,1,1,1
545,Post-Covid,35,1,1,0,0,0,0,1,3.01,550,590,1,20.166666666666668,0,NA,1,0.75
549,Post-Covid,62.5,0,0,1,0,0,0,1,3.68,NA,NA,1,20,0,NA,1,0.25
551,Post-Covid,57.49999999999999,1,0,0,1,0,0,1,3.77,NA,NA,1,23.916666666666668,1,NA,1,0.75
558,Post-Covid,65,1,0,0,0,0,0,1,3.18,420,430,1,21.5,0,0,1,1
572,Post-Covid,27.500000000000004,0,0,0,1,0,0,1,2.46,NA,NA,0,19.833333333333332,0,NA,1,0
576,Post-Covid,32.5,0,0,0,0,1,0,1,2.9,400,360,1,20.916666666666668,0,NA,0,0
577,Post-Covid,50,1,0,0,0,0,0,1,2.27,NA,NA,1,21.583333333333332,0,NA,1,1
579,Post-Covid,52.5,0,0,0,1,0,0,1,2.92,590,650,0,20.75,0,NA,1,0
580,Post-Covid,60,1,0,0,0,1,0,1,3.39,500,490,1,22,0,NA,0,1
585,Post-Covid,45,0,0,0,0,1,0,1,2.9,NA,NA,1,25.416666666666668,0,0,1,0.25
586,Post-Covid,70,0,0,0,1,0,0,1,3.48,460,670,0,25.416666666666668,0,0,1,0.5
592,Post-Covid,40,1,0,0,1,0,0,1,3.15,NA,NA,0,23.083333333333332,0,0,1,0.75
594,Post-Covid,42.5,0,1,0,0,0,0,1,3.24,NA,NA,1,30.083333333333332,0,0,1,0.25
597,Post-Covid,65,1,0,0,1,0,0,1,3.62,NA,NA,0,18.5,0,NA,1,0.75
599,Post-Covid,35,1,0,0,0,1,0,1,1.93,520,430,0,21,0,NA,0,0.75
608,Post-Covid,52.5,1,0,0,0,0,0,1,3.46,NA,NA,1,37.5,1,1,1,1
611,Post-Covid,60,1,0,0,1,0,0,1,2.91,NA,NA,0,23.083333333333332,0,NA,1,0.5
616,Post-Covid,52.5,1,0,1,0,0,0,1,3.59,590,580,1,20.5,0,NA,1,0.75
617,Post-Covid,37.5,1,0,0,0,1,0,1,1,NA,NA,0,20.166666666666668,0,NA,0,0.5
629,Post-Covid,72.5,1,0,1,0,0,0,1,2.16,NA,NA,0,22.25,0,NA,1,1
630,Post-Covid,47.5,0,0,0,1,0,0,1,2.16,420,650,1,20.75,0,1,1,0.25
632,Post-Covid,40,0,1,0,0,0,0,1,2.73,520,490,1,20.666666666666668,0,NA,1,0.25
646,Post-Covid,57.49999999999999,0,1,0,0,0,0,1,2.58,400,550,0,21.5,0,NA,1,0.5
648,Post-Covid,27.500000000000004,1,0,0,0,1,0,1,2.83,380,420,1,20.75,0,NA,0,0.5
651,Post-Covid,65,0,0,0,0,1,0,1,3.06,380,670,0,23.5,0,NA,1,0.25
653,Post-Covid,62.5,1,0,0,1,0,0,1,3.19,NA,NA,0,23.5,0,0,1,0.75
661,Post-Covid,22.5,0,0,0,0,0,0,1,2.77,480,500,1,20.833333333333332,0,1,1,0.25
663,Post-Covid,37.5,1,0,0,1,0,0,1,3.09,550,600,0,20.25,0,NA,1,0.5
672,Post-Covid,75,1,0,0,1,0,0,1,3.03,550,670,1,22,0,0,1,1
675,Post-Covid,42.5,0,0,1,0,0,0,1,2.27,590,640,0,20.75,0,NA,1,0.25
677,Post-Covid,72.5,1,0,0,1,0,0,1,3.3,570,550,0,20.916666666666668,0,NA,1,1
683,Post-Covid,32.5,0,0,0,0,1,0,1,1.37,500,600,1,21,0,NA,1,0
685,Post-Covid,57.49999999999999,1,1,0,0,0,0,1,2.3,590,450,0,22.166666666666668,0,0,1,1
694,Post-Covid,97.5,1,1,0,0,0,0,1,2.46,NA,NA,0,21.666666666666668,0,NA,1,1
716,Post-Covid,55.00000000000001,0,0,0,0,0,0,1,2.9,480,350,1,22.666666666666668,0,0,1,0.5
721,Post-Covid,80,0,0,0,0,1,0,1,3.68,480,670,1,22.166666666666668,0,0,1,0.5
726,Post-Covid,47.5,1,0,0,1,0,0,1,3.55,NA,NA,1,19.5,0,NA,1,0.75
735,Post-Covid,27.500000000000004,1,0,0,0,0,0,1,3.23,530,500,1,21.916666666666668,0,1,1,0.75
741,Post-Covid,67.5,1,0,0,0,0,0,1,3.2,NA,NA,1,19.083333333333332,0,NA,1,0.75
745,Post-Covid,62.5,1,0,0,0,1,0,1,3.45,NA,NA,0,19.333333333333332,0,NA,1,1
746,Post-Covid,42.5,1,1,0,0,0,0,1,2.81,530,500,1,20.666666666666668,0,NA,1,0.5
772,Post-Covid,35,1,1,0,0,0,0,1,2.24,NA,NA,1,21.416666666666668,0,1,1,0.5
775,Post-Covid,65,1,0,0,1,0,0,1,3.31,640,650,0,21.666666666666668,0,0,1,1
785,Post-Covid,30,1,1,0,0,0,0,1,3,NA,NA,0,20.583333333333332,1,NA,1,0.75
793,Post-Covid,65,1,0,0,0,0,0,1,2.2,570,550,0,22.083333333333332,1,NA,1,1
795,Post-Covid,52.5,1,0,1,0,0,0,1,2.21,340,390,0,21.75,1,0,1,1
810,Post-Covid,60,0,0,0,0,0,0,1,2.19,NA,NA,0,26.333333333333332,0,1,1,0.25
820,Post-Covid,47.5,1,0,0,0,1,0,1,3,480,590,0,21.5,0,1,0,0.75
822,Post-Covid,77.5,1,0,0,0,0,0,1,3.2,NA,NA,0,21.916666666666668,0,0,1,1
829,Post-Covid,55.00000000000001,1,0,0,1,0,0,1,2.9,550,520,0,21.666666666666668,0,1,1,1
830,Post-Covid,52.5,0,0,0,1,0,0,1,2.77,580,580,1,20.75,0,0,1,0.25
846,Post-Covid,67.5,0,0,0,0,1,0,1,3,NA,NA,1,28.083333333333332,0,0,0,0.25
847,Post-Covid,25,0,1,0,0,0,0,1,2.43,NA,NA,1,26.666666666666668,0,NA,1,0.25
851,Post-Covid,60,1,0,0,1,0,0,1,3.2,NA,NA,0,19.333333333333332,0,NA,1,0.5
863,Post-Covid,47.5,1,0,0,1,0,0,1,3.4,NA,NA,1,20.333333333333332,0,NA,1,1
867,Post-Covid,60,1,0,0,1,0,0,1,3.01,NA,NA,0,19.333333333333332,0,NA,1,1
868,Post-Covid,70,1,0,0,1,0,0,1,3.36,NA,NA,0,19.833333333333332,0,NA,1,0.75
869,Post-Covid,55.00000000000001,1,0,0,1,0,0,1,3.83,NA,NA,1,19.583333333333332,0,NA,1,0.75
870,Post-Covid,50,0,0,0,1,0,0,1,3.16,NA,NA,0,20,0,NA,1,0.5
871,Post-Covid,52.5,1,0,0,1,0,0,1,3.45,NA,NA,0,19.916666666666668,0,NA,1,0.75
875,Post-Covid,45,0,0,1,0,0,0,1,2.31,440,510,1,21.166666666666668,0,1,1,0
883,Post-Covid,72.5,1,0,0,1,0,0,1,3.09,NA,NA,1,19.833333333333332,0,NA,1,0.75
886,Post-Covid,50,1,0,1,0,0,0,1,3.4,NA,NA,1,19,0,NA,1,0.75
892,Post-Covid,57.49999999999999,1,0,0,1,0,0,1,3.41,520,750,1,20.416666666666668,0,NA,1,0.75
899,Post-Covid,50,0,1,0,0,0,0,1,3.15,NA,NA,1,24.833333333333332,1,0,1,0.25
903,Post-Covid,62.5,0,1,0,0,0,0,1,3.73,NA,NA,0,22.166666666666668,0,NA,1,0.5
904,Post-Covid,42.5,1,0,1,0,0,0,1,2.83,480,460,0,21.666666666666668,0,1,1,0.5
921,Post-Covid,70,1,0,1,0,0,0,1,3.48,550,550,1,20.75,0,NA,1,1
922,Post-Covid,72.5,1,0,0,1,0,0,1,3.61,NA,NA,1,20,0,NA,1,1
944,Post-Covid,87.5,1,0,0,1,0,0,1,3.94,NA,NA,0,18.5,0,NA,1,1
945,Post-Covid,82.5,1,0,0,1,0,0,1,3.95,NA,NA,1,18.75,0,NA,1,1
948,Post-Covid,40,0,0,0,1,0,0,1,2.53,NA,NA,1,18.25,0,NA,1,0.25
959,Post-Covid,62.5,1,1,0,0,0,0,1,3.84,NA,NA,0,19.666666666666668,0,NA,1,1
962,Post-Covid,47.5,0,1,0,0,0,0,1,3.24,NA,NA,1,19.75,0,NA,1,0.25
976,Post-Covid,52.5,0,0,0,0,0,0,1,3.17,NA,NA,0,19.5,0,NA,1,0
977,Post-Covid,42.5,1,0,0,1,0,0,1,3.32,480,620,0,21.666666666666668,0,NA,1,0.75
978,Post-Covid,47.5,0,0,0,1,0,0,1,3,NA,NA,0,19.5,0,NA,1,0.5
982,Post-Covid,57.49999999999999,1,0,0,0,0,0,1,2.79,NA,NA,0,19.833333333333332,0,NA,1,1
984,Post-Covid,67.5,0,0,0,1,0,0,1,3.68,NA,NA,1,18.416666666666668,0,NA,1,0.25
997,Post-Covid,40,1,0,0,0,0,0,1,3.28,NA,NA,1,19.333333333333332,0,NA,1,0.5
998,Post-Covid,65,1,0,0,1,0,0,1,1.88,NA,NA,0,19.833333333333332,1,NA,1,0.75
1004,Post-Covid,47.5,1,0,0,1,0,0,1,3.87,NA,NA,1,18.166666666666668,0,NA,1,1
1007,Post-Covid,67.5,1,0,0,1,0,0,1,3.42,NA,NA,1,19.666666666666668,0,NA,1,1
1014,Post-Covid,47.5,1,0,0,0,0,0,1,2.98,NA,NA,1,19.25,0,NA,1,0.75
1016,Post-Covid,27.500000000000004,0,0,0,1,0,0,1,3.19,480,430,1,20.083333333333332,0,NA,1,0
1018,Post-Covid,40,0,1,0,0,0,0,1,3.41,NA,NA,1,19.25,0,NA,1,0
1023,Post-Covid,37.5,0,1,0,0,0,0,1,2.38,NA,NA,1,19.166666666666668,0,NA,1,0.5
1027,Post-Covid,37.5,1,1,0,0,0,0,1,3.14,NA,NA,1,20.416666666666668,0,NA,1,0.75
1029,Post-Covid,35,1,0,0,0,1,0,1,2.75,400,410,1,21.916666666666668,0,NA,0,0.75
1033,Post-Covid,50,1,1,0,0,0,0,1,3.29,NA,NA,0,18.583333333333332,0,NA,1,0.75
1039,Post-Covid,45,1,0,0,1,0,0,1,3.59,NA,NA,1,18.833333333333332,0,NA,1,0.75
1041,Post-Covid,50,0,0,0,1,0,0,1,3.24,530,720,1,20.166666666666668,0,NA,1,0.25
1042,Post-Covid,40,1,1,0,0,0,0,1,3.29,NA,NA,0,19.083333333333332,0,NA,1,0.5
1046,Post-Covid,57.49999999999999,1,0,0,1,0,0,1,3.38,NA,NA,1,20,0,NA,1,0.5
1051,Post-Covid,52.5,0,0,0,1,0,0,1,3.52,NA,NA,1,20,0,NA,1,0.25
1052,Post-Covid,52.5,0,0,0,1,0,0,1,3.32,NA,NA,0,20.916666666666668,0,NA,1,0.25
1063,Post-Covid,45,1,0,0,0,1,0,1,2.6,370,490,0,20.5,0,NA,1,0.75
1066,Post-Covid,57.49999999999999,0,0,0,1,0,0,1,2.79,NA,NA,1,19.5,0,NA,1,0.25
1075,Post-Covid,47.5,0,0,0,0,1,0,1,2,NA,NA,1,36.5,1,0,0,0.25
1076,Post-Covid,72.5,0,1,0,0,0,0,1,3.43,NA,NA,0,19.583333333333332,0,NA,1,0.5
1085,Post-Covid,47.5,0,0,0,0,1,0,1,3.15,NA,NA,0,31,0,0,0,0.25
1094,Post-Covid,55.00000000000001,0,0,0,0,1,0,1,3.64,NA,NA,1,19.833333333333332,0,NA,1,0
1100,Post-Covid,82.5,1,1,0,0,0,0,1,3.86,NA,NA,1,18.083333333333332,0,NA,1,1
1105,Post-Covid,75,1,0,0,0,1,0,1,3.13,NA,NA,0,31.333333333333332,1,NA,1,1
1113,Post-Covid,42.5,0,0,1,0,0,0,1,3.15,NA,NA,1,23.25,0,NA,1,0.25
1118,Post-Covid,32.5,0,1,0,0,0,0,1,3.43,NA,NA,1,20,0,NA,1,0.25
1119,Post-Covid,72.5,1,0,1,0,0,0,1,3.95,NA,NA,1,21.916666666666668,0,1,1,0.75
1120,Post-Covid,72.5,1,0,0,0,1,0,1,3.87,NA,NA,1,30.25,0,NA,0,0.75
1123,Post-Covid,60,0,0,1,0,0,0,1,2.97,NA,NA,1,21,0,NA,1,0.5
1125,Post-Covid,45,1,0,1,0,0,0,1,2.82,NA,NA,1,19.583333333333332,0,NA,1,0.75
1135,Post-Covid,65,1,0,0,1,0,0,1,3.07,NA,NA,0,19.166666666666668,0,NA,1,1
1138,Post-Covid,82.5,1,0,0,1,0,0,1,3.95,NA,NA,0,18.333333333333332,0,NA,1,1
1141,Post-Covid,62.5,1,1,0,0,0,0,1,3.48,520,520,1,21,0,NA,1,0.75
1143,Post-Covid,45,1,0,0,0,1,0,1,2.3,NA,NA,1,30.333333333333332,1,NA,1,1
1150,Post-Covid,27.500000000000004,1,0,0,1,0,0,1,3.38,NA,NA,1,19.25,0,NA,1,0.5
1151,Post-Covid,82.5,1,0,0,0,0,0,1,2.69,NA,NA,0,19.75,0,NA,1,1
1152,Post-Covid,30,1,0,0,1,0,0,1,3.07,NA,NA,0,19.083333333333332,0,NA,1,0.75
1154,Post-Covid,42.5,1,0,0,0,0,0,1,3.21,NA,NA,0,19.75,0,NA,1,1
1159,Post-Covid,47.5,1,0,0,1,0,0,1,3.36,NA,NA,0,19.083333333333332,0,NA,1,0.75
1166,Post-Covid,70,0,0,0,0,0,0,1,3.66,NA,NA,1,20.166666666666668,0,NA,1,0.25
1168,Post-Covid,45,0,0,0,1,0,0,1,3,NA,NA,0,19.166666666666668,0,NA,1,0.5
1172,Post-Covid,45,0,0,0,1,0,0,1,3.06,400,460,0,22.25,0,NA,1,0.25
1174,Post-Covid,62.5,1,0,0,1,0,0,1,3.56,NA,NA,0,19.25,0,NA,1,0.75
1176,Post-Covid,50,0,0,0,0,0,0,1,3.58,NA,NA,0,19.25,0,NA,1,0.25
1183,Post-Covid,50,0,0,0,1,0,0,1,2.82,NA,NA,0,19.5,0,NA,1,0.25
1186,Post-Covid,47.5,0,0,0,0,0,0,1,3.09,600,660,1,19.25,0,NA,1,0
1197,Post-Covid,62.5,0,0,0,1,0,0,1,3.42,NA,NA,1,22.5,0,NA,1,0.25
1204,Post-Covid,52.5,0,0,0,1,0,0,1,3.8,NA,NA,0,19.25,0,NA,1,0.25
1209,Post-Covid,35,0,0,0,0,1,0,1,3.06,NA,NA,1,19.416666666666668,0,NA,1,0.25
1210,Post-Covid,42.5,0,0,0,1,0,0,1,3.68,NA,NA,1,19.25,0,NA,1,0.25
1213,Post-Covid,77.5,1,0,0,1,0,0,1,3.51,NA,NA,0,21.416666666666668,0,NA,1,0.75
1214,Post-Covid,50,0,0,0,1,0,0,1,3.56,NA,NA,1,19.833333333333332,0,NA,1,0.25
1220,Post-Covid,32.5,1,0,0,0,1,0,1,3.34,NA,NA,0,19.666666666666668,0,NA,1,0.5
1226,Post-Covid,20,0,0,0,1,0,0,1,2.97,NA,NA,0,19.833333333333332,0,NA,1,0.25
1227,Post-Covid,50,0,0,0,1,0,0,1,3.48,NA,NA,0,19.5,0,NA,1,0.25
1233,Post-Covid,90,1,0,0,1,0,0,1,2.73,NA,NA,1,19.166666666666668,0,NA,1,1
1236,Post-Covid,67.5,0,0,0,0,0,0,1,3.14,NA,NA,0,19.083333333333332,0,NA,1,0.25
1246,Post-Covid,52.5,0,0,0,1,0,0,1,3.26,NA,NA,0,19.666666666666668,0,NA,1,0.25
1271,Post-Covid,62.5,1,0,0,1,0,0,1,3.92,NA,NA,1,18.416666666666668,0,NA,1,0.5
1273,Post-Covid,40,0,0,0,1,0,0,1,2.86,NA,NA,1,19.833333333333332,0,NA,1,0.25
1274,Post-Covid,65,1,0,0,1,0,0,1,3.87,NA,NA,1,19.25,0,NA,1,1
1278,Post-Covid,87.5,1,0,0,1,0,0,1,3.65,NA,NA,1,18.25,0,NA,1,0.75
1290,Post-Covid,45,0,0,1,0,0,0,1,2.76,NA,NA,1,19.416666666666668,0,NA,1,0
1291,Post-Covid,60,1,0,1,0,0,0,1,3.7,NA,NA,1,19.166666666666668,0,NA,1,1
1292,Post-Covid,55.00000000000001,1,0,0,0,0,0,1,2.72,NA,NA,0,19.083333333333332,0,NA,1,0.75
1297,Post-Covid,35,1,1,0,0,0,0,1,1.75,NA,NA,1,19,0,NA,1,0.75
1301,Post-Covid,45,0,0,0,0,1,0,1,3.02,570,610,1,20.5,0,0,0,0.5
1302,Post-Covid,52.5,1,0,0,0,1,0,1,3.5,NA,NA,1,20.416666666666668,0,1,1,1
1307,Post-Covid,55.00000000000001,1,0,0,1,0,0,1,3.51,480,500,0,20.666666666666668,0,0,1,1
1327,Post-Covid,67.5,1,1,0,0,0,0,1,3.2,660,580,1,20.333333333333332,0,1,1,0.75
1339,Post-Covid,72.5,1,0,0,0,1,0,1,4,590,680,0,20.75,1,0,1,1
1345,Post-Covid,30,1,0,1,0,0,0,1,2.75,570,580,0,20.416666666666668,0,NA,1,0.5
1350,Post-Covid,50,1,0,0,0,1,0,1,1.1,530,660,0,19.583333333333332,0,0,0,1
1362,Post-Covid,27.500000000000004,1,0,0,1,0,0,1,2.4,550,590,0,20.833333333333332,0,1,1,0.5
1378,Post-Covid,37.5,1,0,0,0,1,0,1,1.24,380,390,0,20.416666666666668,0,NA,0,0.75
1382,Post-Covid,25,1,0,0,0,1,0,1,2.34,380,270,0,21.583333333333332,0,1,0,0.75
1388,Post-Covid,62.5,0,0,0,0,0,0,1,3.23,750,600,0,20.833333333333332,0,NA,1,0.5
1426,Post-Covid,57.49999999999999,1,0,1,0,0,0,1,2.24,520,470,0,20.916666666666668,0,1,1,0.75
1446,Post-Covid,60,1,0,0,1,0,0,1,3.14,380,390,0,20.25,0,0,1,0.75
1449,Post-Covid,37.5,1,1,0,0,0,0,1,2.77,480,460,1,20.083333333333332,0,0,1,0.5
1458,Post-Covid,45,1,0,0,1,0,0,1,3.53,540,550,1,20.666666666666668,0,0,1,0.5
1471,Post-Covid,45,0,0,0,1,0,0,1,2.17,570,670,0,20.083333333333332,0,1,1,0.25
1501,Post-Covid,35,0,1,0,0,0,0,1,3.22,NA,NA,1,18.583333333333332,0,NA,1,0
1503,Post-Covid,55.00000000000001,1,0,0,1,0,0,1,2.94,NA,NA,1,19.833333333333332,0,NA,1,0.75
1515,Post-Covid,35,0,0,0,1,0,0,1,2.97,NA,NA,1,20,0,NA,1,0.25
1523,Post-Covid,70,1,0,0,0,0,0,1,3.21,610,660,0,24.166666666666668,0,1,1,1
1526,Post-Covid,67.5,0,0,0,1,0,0,1,3.91,NA,NA,1,18.416666666666668,0,NA,1,0.25
1528,Post-Covid,45,0,1,0,0,0,0,1,2.34,500,520,1,20.083333333333332,0,1,1,0.5
1529,Post-Covid,47.5,0,0,0,1,0,0,1,2.95,NA,NA,0,20.166666666666668,0,NA,1,0.25
1535,Post-Covid,52.5,1,0,0,1,0,0,1,3.28,NA,NA,0,19.416666666666668,0,NA,1,0.75
1543,Post-Covid,50,0,0,0,1,0,0,1,3.57,NA,NA,0,18.666666666666668,0,NA,1,0.25
1551,Post-Covid,85,1,0,0,1,0,0,1,3.47,NA,NA,1,18.166666666666668,0,NA,1,1
1591,Post-Covid,32.5,0,0,1,0,0,0,1,2.73,570,560,0,20.5,1,0,1,0.25
1599,Post-Covid,42.5,0,0,0,0,0,0,1,2.32,570,620,0,20.833333333333332,0,1,1,0
1613,Post-Covid,50,0,0,1,0,0,0,1,2.93,370,430,1,20.916666666666668,0,1,1,0.25
1614,Post-Covid,52.5,1,0,0,0,1,0,1,2.62,480,470,1,20.583333333333332,0,0,1,0.75
1617,Post-Covid,42.5,1,0,0,0,1,0,1,3.14,440,430,1,19.75,0,0,0,0.75
1631,Post-Covid,67.5,0,0,0,0,0,0,1,3.6,530,550,1,20.5,0,1,1,0.25
1632,Post-Covid,42.5,1,1,0,0,0,0,1,2.31,370,490,0,20.333333333333332,0,NA,1,0.75
1633,Post-Covid,45,1,0,0,0,0,0,1,2.69,570,610,1,20.416666666666668,0,1,1,1
1637,Post-Covid,45,0,0,0,0,1,0,1,3.2,520,530,0,20.083333333333332,0,1,0,0.5
1638,Post-Covid,47.5,0,0,1,0,0,0,1,1.82,530,400,1,20.333333333333332,0,1,1,0.25
1639,Post-Covid,67.5,0,0,0,0,0,0,1,3.97,520,500,0,21.083333333333332,0,1,1,0.5
1645,Post-Covid,52.5,1,1,0,0,0,0,1,3.42,480,510,1,20.25,0,0,1,0.5
1648,Post-Covid,37.5,0,1,0,0,0,0,1,3.22,530,450,1,20.833333333333332,0,NA,1,0
1658,Post-Covid,42.5,0,0,0,1,0,0,1,3.67,NA,NA,0,19.833333333333332,0,NA,1,0.25
1662,Post-Covid,50,1,1,0,0,0,0,1,2.13,NA,NA,1,19.333333333333332,0,NA,1,1
1673,Post-Covid,40,1,1,0,0,0,0,1,3.68,NA,NA,1,19.333333333333332,0,NA,1,1
1677,Post-Covid,85,1,0,0,1,0,0,1,3.93,NA,NA,1,19,0,NA,1,0.75
1678,Post-Covid,57.49999999999999,1,0,0,1,0,0,1,3.39,NA,NA,0,19.75,0,NA,1,0.75
1703,Post-Covid,42.5,1,0,0,0,0,0,1,3.14,480,570,1,21,0,NA,1,0.75
1709,Post-Covid,42.5,1,0,0,1,0,0,1,3.34,480,580,0,22.166666666666668,1,NA,1,0.75
1712,Post-Covid,32.5,1,0,0,0,0,0,1,2.96,510,560,1,20.416666666666668,0,NA,1,0.5
1722,Post-Covid,42.5,1,0,0,1,0,0,1,3.16,NA,NA,0,18.166666666666668,0,NA,1,0.5
1723,Post-Covid,90,0,0,0,0,0,0,1,3.35,NA,NA,0,18.583333333333332,0,NA,1,0.5
1730,Post-Covid,47.5,0,0,0,1,0,0,1,3.17,NA,NA,1,19.333333333333332,0,NA,1,0.5
1744,Post-Covid,52.5,0,0,0,0,1,0,1,2.45,610,420,0,20.416666666666668,0,0,1,0.5
1748,Post-Covid,27.500000000000004,0,0,0,1,0,0,1,2.44,480,440,0,20.166666666666668,0,1,1,0.25
1749,Post-Covid,60,1,0,0,1,0,0,1,3.52,530,610,0,21,0,0,1,0.75
1750,Post-Covid,50,0,0,0,1,0,0,1,2.24,640,740,0,20.583333333333332,1,1,1,0.25
1759,Post-Covid,62.5,1,1,0,0,0,0,1,3.6,NA,NA,0,20.416666666666668,0,1,1,0.75
1766,Post-Covid,25,1,0,0,1,0,0,1,3.09,NA,NA,0,21,0,1,1,0.75
1775,Post-Covid,62.5,1,0,0,0,0,0,1,3.88,NA,NA,1,18.5,0,NA,1,1
1780,Post-Covid,97.5,1,0,0,0,0,0,1,3.97,NA,NA,1,18.25,0,NA,1,1
1783,Post-Covid,40,1,0,0,1,0,0,1,3.41,NA,NA,1,18.083333333333332,0,NA,1,0.75
1788,Post-Covid,60,1,0,0,1,0,0,1,3.83,NA,NA,1,18.5,0,NA,1,0.75
1789,Post-Covid,95,1,0,0,0,0,0,1,4,NA,NA,1,18.666666666666668,0,NA,1,0.75
1790,Post-Covid,70,1,0,0,1,0,0,1,3.97,NA,NA,1,18.583333333333332,0,NA,1,1
1791,Post-Covid,95,1,0,0,0,1,0,1,3.58,NA,NA,0,22.083333333333332,0,NA,0,1
1794,Post-Covid,67.5,0,1,0,0,0,0,1,3.31,NA,NA,1,18.166666666666668,0,NA,1,0.5
1798,Post-Covid,52.5,1,0,0,0,0,0,1,3.78,NA,NA,1,35.416666666666664,0,0,1,1
1805,Post-Covid,70,1,0,0,1,0,0,1,3.2,NA,NA,1,20.25,0,NA,1,1
1807,Post-Covid,20,0,0,0,0,0,0,1,1.56,720,640,0,22.083333333333332,0,NA,1,0
